name,url,telephone,type1,type2,geo_longitude,geo_latitude,addressLocality,addressRegion,addressCountry,tag0,tag1,tag2,tag3,tag4,tag5,tag6,tag7
Ballindrum Farm,http://www.ballindrumfarm.com,3530598626294,BedAndBreakfast,LocalBusiness,-6.888859,53.010548,Athy,Kildare,Republic of Ireland,Accommodation,B&B,Follow the Shamrock,Standard,None,None,None,None
Ryan's Riverlodge,http://www.ryansriverlodge.com,3530949546057,BedAndBreakfast,LocalBusiness,-9.286554,53.541348,Cong,Mayo,Republic of Ireland,Accommodation,B&B,Follow the Shamrock,Standard,None,None,None,None
Donemark Rise,http://www.donemarkrise.webs.com,35302751099,BedAndBreakfast,LocalBusiness,-9.428014,51.700671,Bantry,Cork,Republic of Ireland,Accommodation,B&B,Follow the Shamrock,Standard,None,None,None,None
Hotel Killarney,http://www.hotelkillarney.ie,3530646626200,Hotel,LocalBusiness,-9.48467659028245,52.0602851485315,Killarney,Kerry,Republic of Ireland,Accommodation,Hotel,Follow the Shamrock,Standard,None,None,None,None
Killadangan House,http://killadanganhouse.com/,3530876689758,LodgingBusiness,LocalBusiness,-9.5975601073402,53.7812063393513,Westport,Mayo,Republic of Ireland,Accommodation,Self Catering Accommodation,None,None,None,None,None,None
Desert House Caravan and Camping Park,,3530238833331,Campground,LocalBusiness,-8.87516,51.622385,Clonakilty,Cork,Republic of Ireland,Accommodation,Camping,Follow the Shamrock,Standard,None,None,None,None
Drumcreehy House,https://www.facebook.com/Drumcreehy-House-Sea-View-Accommodation-BB-in-Ballyvaughan-Ireland-106504022704454/?fref=ts&ref=br_tf,3530657077377,BedAndBreakfast,LocalBusiness,-9.12330468559774,53.1248479303135,Ballyvaughan,Clare,Republic of Ireland,Accommodation,B&B,Welcome Standard,None,None,None,None,None
Summerfield Lodge B&B,https://www.bandbireland.com/accommodation/28116/summerfield-lodge-b-b,3530872854971,BedAndBreakfast,LocalBusiness,-7.86546846056115,51.9404529870508,Youghal,Cork,Republic of Ireland,Accommodation,B&B,B&B Ireland,None,None,None,None,None
The Central Hotel Tullamore,http://www.centralhoteltullamore.com,353579360034,Hotel,LocalBusiness,-7.497498,53.271009,Tullamore,Offaly,Republic of Ireland,Accommodation,Hotel,Follow the Shamrock,Standard,Ireland's Hidden Hearthlands,None,None,None
Travelodge Galway Central,http://www.travelodge.ie,353091781400,Hotel,LocalBusiness,-9.036132,53.282905,Galway City,Galway,Republic of Ireland,Accommodation,Hotel,Follow the Shamrock,Standard,None,None,None,None
San Augustine,http://www.sanaugustinebandb.com,353018408729,BedAndBreakfast,LocalBusiness,-6.225725,53.460712,Swords,Dublin,Republic of Ireland,Accommodation,B&B,Follow the Shamrock,Standard,None,None,None,None
The Lookout,http://irland-reisen.eu,3530834820637,BedAndBreakfast,LocalBusiness,-8.47493316023963,54.7703878962778,Ardara,Donegal,Republic of Ireland,Accommodation,B&B,Welcome Standard,None,None,None,None,None
Commercial and Tourist Hotel,http://www.hotelcommercial.com,3530719644675,Hotel,LocalBusiness,-7.800387072999,54.0530229207006,Ballinamore,Leitrim,Republic of Ireland,Accommodation,Hotel,Follow the Shamrock,Standard,Ireland's Hidden Hearthlands,None,None,None
Cavan Crystal Hotel,https://www.cavancrystalhotel.com/,353494360600,Hotel,LocalBusiness,-7.3410183,53.9828199,Cavan Town,Cavan,Republic of Ireland,Accommodation,Hotel,Follow the Shamrock,Standard,Ireland's Hidden Hearthlands,None,None,None
Seawinds Bed and Breakfast,http://www.seawindsireland.com,3530749732003,BedAndBreakfast,LocalBusiness,-8.44157451286276,54.6369849027028,Killybegs,Donegal,Republic of Ireland,Accommodation,B&B,Follow the Shamrock,Standard,None,None,None,None
Keel Sandybanks Caravan and Camping Park,http://www.achillcamping.com,35309843211,Campground,LocalBusiness,-10.077045,53.974912,Achill Island - Acaill,Mayo,Republic of Ireland,Accommodation,Camping,Follow the Shamrock,Standard,None,None,None,None
Fitzmaurice's Caravan & Camping Park,http://www.fitzmauricescaravanpark.com,353051381466,Campground,LocalBusiness,-7.138872,52.164454,Tramore,Waterford,Republic of Ireland,Accommodation,Camping,Follow the Shamrock,Standard,None,None,None,None
Fossa Caravan and Camping Park,http://www.fossacampingkillarney.com,3530646631497,Campground,LocalBusiness,-9.585609,52.070824,Killarney,Kerry,Republic of Ireland,Accommodation,Camping,Follow the Shamrock,Standard,None,None,None,None
Imperial Hotel (Galway),http://www.imperialhotelgalway.ie,353091563033,Hotel,LocalBusiness,-9.05090665889543,53.2746043446592,Galway City,Galway,Republic of Ireland,Accommodation,Hotel,Follow the Shamrock,Standard,None,None,None,None
Innishannon House Hotel,http://www.innishannonhotel.ie,3530214775121,Hotel,LocalBusiness,-8.64807554844469,51.759688220569,Innishannon,Cork,Republic of Ireland,Accommodation,Hotel,Follow the Shamrock,Standard,None,None,None,None
Greenhills Hotel,http://www.greenhillsgroup.com,353061453033,Hotel,LocalBusiness,-8.67115749512391,52.6737115938039,Limerick City,Limerick,Republic of Ireland,Accommodation,Hotel,Follow the Shamrock,Standard,None,None,None,None
White Lady Hotel,http://www.whiteladyhotelkinsale.ie,3530214772737,Hotel,LocalBusiness,-8.51974989814755,51.7014365711456,Kinsale,Cork,Republic of Ireland,Accommodation,Hotel,Follow the Shamrock,Standard,None,None,None,None
The Anner Hotel,http://www.annerhotel.ie,353050421799,Hotel,LocalBusiness,-7.79621553372954,52.6787770238763,Thurles,Tipperary,Republic of Ireland,Accommodation,Hotel,Follow the Shamrock,Standard,None,None,None,None
Downhill Inn Hotel,http://www.downhillinn.ie,35309673444,Hotel,LocalBusiness,-9.135038,54.119429,Ballina,Mayo,Republic of Ireland,Accommodation,Hotel,Follow the Shamrock,Standard,None,None,None,None
Quilty Holiday Cottages,http://www.quiltycottages.com,3530657087095,LodgingBusiness,LocalBusiness,-9.44334131944732,52.8306000396342,Quilty,Clare,Republic of Ireland,Accommodation,Self Catering Accommodation,Follow the Shamrock,Standard,None,None,None,None
McSweeney Arms Hotel,http://www.mcsweeneyarms.ie/,3530646631211,Hotel,LocalBusiness,-9.5059286736107,52.0600543244747,Killarney,Kerry,Republic of Ireland,Accommodation,Hotel,Follow the Shamrock,Standard,None,None,None,None
The Europe Hotel & Resort,http://www.theeurope.com,3530646671300,Hotel,LocalBusiness,-9.57182376536366,52.0702345646585,Killarney,Kerry,Republic of Ireland,Accommodation,Hotel,Follow the Shamrock,Standard,None,None,None,None
Blooms Hotel,https://www.blooms.ie/,353016715622,Hotel,LocalBusiness,-6.262143,53.344811,Dublin City,Dublin,Republic of Ireland,Accommodation,Hotel,Follow the Shamrock,Standard,None,None,None,None
Sligo Park Hotel and Leisure Club,http://www.sligoparkhotel.com,3530719190400,Hotel,LocalBusiness,-8.47100115344233,54.2543346918007,Sligo Town,Sligo,Republic of Ireland,Accommodation,Hotel,Follow the Shamrock,Standard,None,None,None,None
Shelmalier House,http://shelmalierhouse.com,353906472245,BedAndBreakfast,LocalBusiness,-7.9048643,53.4226745,Athlone,Westmeath,Republic of Ireland,Accommodation,B&B,B&B Ireland,Ireland's Hidden Hearthlands,None,None,None,None
Loch Lein Country House Hotel,http://www.lochlein.com,3530646631260,Hotel,LocalBusiness,-9.586798,52.068662,Killarney,Kerry,Republic of Ireland,Accommodation,Hotel,Follow the Shamrock,Standard,None,None,None,None
Old Ground Hotel,https://www.facebook.com/OldGround/,3530656828127,Hotel,LocalBusiness,-8.98330083928681,52.8422098518624,Ennis,Clare,Republic of Ireland,Accommodation,Hotel,Follow the Shamrock,Standard,None,None,None,None
Dingle Bay Hotel,http://www.dinglebayhotel.com,3530669151231,Hotel,LocalBusiness,-10.273908,52.139533,Dingle,Kerry,Republic of Ireland,Accommodation,Hotel,Follow the Shamrock,Standard,None,None,None,None
The Twelve,http://www.thetwelvehotel.ie,353091597000,Hotel,LocalBusiness,-9.152562,53.251447,Galway City,Galway,Republic of Ireland,Accommodation,Hotel,Follow the Shamrock,Standard,None,None,None,None
Clayton Hotel Burlington Road,http://www.claytonhotelburlingtonroad.com,353016185600,Hotel,LocalBusiness,-6.24909866270923,53.3301837587302,Dublin City,Dublin,Republic of Ireland,Accommodation,Hotel,Follow the Shamrock,Standard,None,None,None,None
Tower Hotel and Leisure Centre,http://www.towerhotelwaterford.com,35351862300,Hotel,LocalBusiness,-7.104975,52.260068,Waterford City,Waterford,Republic of Ireland,Accommodation,Hotel,Follow the Shamrock,Standard,None,None,None,None
"Arklow Bay Conference, Leisure and Spa Hotel",http://www.arklowbay.com,353040226200,Hotel,LocalBusiness,-6.14333676992328,52.802895818047,Arklow,Wicklow,Republic of Ireland,Accommodation,Hotel,Follow the Shamrock,Standard,None,None,None,None
Ivy Tower Hotel,https://www.ivytowerhotel.ie/,3530949022288,Hotel,LocalBusiness,-9.29782552397728,53.8597322289449,Castlebar,Mayo,Republic of Ireland,Accommodation,Hotel,Follow the Shamrock,Standard,None,None,None,None
Butterfly Valley Glamping,http://butterflyvalleyglamping.ie,3530868610116,Campground,LocalBusiness,-7.13032784357699,52.5066076836831,Thomastown,Kilkenny,Republic of Ireland,Accommodation,Camping,Welcome Standard,Glamping,None,None,None,None
Wild Honey Inn,http://www.wildhoneyinn.com,353657074300,LodgingBusiness,LocalBusiness,-9.295849,53.028476,Lisdoonvarna,Clare,Republic of Ireland,Accommodation,Guesthouse,Follow the Shamrock,Standard,None,None,None,None
Friar's Lodge,https://www.facebook.com/pages/Friars-Lodge/172171922827166,3530214777384,LodgingBusiness,LocalBusiness,-8.526748,51.707142,Kinsale,Cork,Republic of Ireland,Accommodation,Guesthouse,Follow the Shamrock,Standard,None,None,None,None
Glendine Inn,http://www.glendineinn.com,3530567721069,LodgingBusiness,LocalBusiness,-7.252903,52.667122,Kilkenny City,Kilkenny,Republic of Ireland,Accommodation,Guesthouse,Follow the Shamrock,Standard,None,None,None,None
Foleys Guesthouse,http://www.foleyskenmare.com,3530646642162,LodgingBusiness,LocalBusiness,-9.583387,51.879391,Kenmare,Kerry,Republic of Ireland,Accommodation,Guesthouse,Follow the Shamrock,Standard,None,None,None,None
Benbaun House,http://www.benbaunhouse.ie,35309521462,LodgingBusiness,LocalBusiness,-10.020223,53.49108,Clifden,Galway,Republic of Ireland,Accommodation,Guesthouse,Follow the Shamrock,Standard,None,None,None,None
Ahernes,http://www.ahernes.com,35302492424,LodgingBusiness,LocalBusiness,-7.851804,51.95706,Youghal,Cork,Republic of Ireland,Accommodation,Guesthouse,Follow the Shamrock,Standard,None,None,None,None
Achill House,,3530214279447,LodgingBusiness,LocalBusiness,-8.488005,51.895943,Cork City,Cork,Republic of Ireland,Accommodation,Guesthouse,Follow the Shamrock,Standard,None,None,None,None
Westgate House B&B,https://www.bandbireland.com/accommodation/28177/westgate-house-b-b,353719634376,BedAndBreakfast,LocalBusiness,-8.102355,53.777001,Strokestown,Roscommon,Republic of Ireland,Accommodation,B&B,B&B Ireland,Ireland's Hidden Hearthlands,None,None,None,None
Cabu by the Lakes,https://holidays.cabu.co.uk/cabu-by-the-lakes,353494894027,LodgingBusiness,LocalBusiness,-7.4721475,54.0030574,Killykeen,Cavan,Republic of Ireland,Accommodation,Self Catering Accommodation,Ireland's Hidden Hearthlands,None,None,None,None,None
Óstán Inis Oírr,http://www.hotelinisoirr.com,35309975020,Hotel,LocalBusiness,-9.52377011408612,53.0654410408056,Inisheer - Inis Oírr (Aran Islands),Galway,Republic of Ireland,Accommodation,Hotel,Follow the Shamrock,Standard,None,None,None,None
Top of the Rock Pod Páirc and Walking Centre,https://www.topoftherock.ie/,3532831547,Campground,LocalBusiness,-9.2608,51.6683,Drimoleague,Cork,Republic of Ireland,Accommodation,Camping,Welcome Standard,Glamping,None,None,None,None
The Westwood,https://www.thewestwood.ie/,35391451500,LodgingBusiness,LocalBusiness,-9.0748983,53.2892865,Galway City,Galway,Republic of Ireland,Accommodation,Self Catering Accommodation,Welcome Standard,None,None,None,None,None
Edencrest,http://bantrybandb.com/,3532751110,BedAndBreakfast,LocalBusiness,-9.44154656506441,51.6917409369076,Bantry,Cork,Republic of Ireland,Accommodation,B&B,Follow the Shamrock,Standard,None,None,None,None
Dromoland Castle Hotel,https://www.dromoland.ie/,353061368144,Hotel,LocalBusiness,-8.90565950660709,52.783473592409,Dromoland,Clare,Republic of Ireland,Accommodation,Hotel,Follow the Shamrock,Standard,None,None,None,None
Brenda's B&B,http://www.brendasbandb.ie/,353599771860,BedAndBreakfast,LocalBusiness,-6.91068720493172,52.5937774446417,Borris,Carlow,Republic of Ireland,Accommodation,B&B,Welcome Standard,None,None,None,None,None
Forest Hill,http://www.foresthillbandb.ie,35391552549,BedAndBreakfast,LocalBusiness,-9.3344544,53.4553268,Oughterard,Galway,Republic of Ireland,Accommodation,B&B,Follow the Shamrock,Standard,None,None,None,None
Ballyteigue House,http://www.ballyteigue.com,3536390575,LodgingBusiness,LocalBusiness,-8.71960728045656,52.4138750160213,Bruree,Limerick,Republic of Ireland,Accommodation,Self Catering Accommodation,Follow the Shamrock,Standard,Ireland's Hidden Hearthlands,None,None,None
Buckleys Self Catering,,3532970558,LodgingBusiness,LocalBusiness,-9.0753851,52.0819222,Millstreet,Cork,Republic of Ireland,Accommodation,Self Catering Accommodation,Follow the Shamrock,Standard,None,None,None,None
Weirs Holiday Accommodation,,353449371111,LodgingBusiness,LocalBusiness,-7.3907332,53.6245997,Multyfarnham,Westmeath,Republic of Ireland,Accommodation,Self Catering Accommodation,Welcome Standard,Ireland's Hidden Hearthlands,None,None,None,None
Castle Farm,http://www.castlefarmbb.com,3532498165,BedAndBreakfast,LocalBusiness,-7.967179,51.872488,Ballymacoda,Cork,Republic of Ireland,Accommodation,B&B,Follow the Shamrock,Standard,None,None,None,None
Corrib House,https://corribhouse.com/,35391446753,BedAndBreakfast,LocalBusiness,-9.05494204234617,53.2765249993532,Galway City,Galway,Republic of Ireland,Accommodation,B&B,Welcome Standard,None,None,None,None,None
Monavaud Lodge,,353879004530,LodgingBusiness,LocalBusiness,-7.4625299,52.1311683,Stradbally,Waterford,Republic of Ireland,Accommodation,Self Catering Accommodation,Welcome Standard,None,None,None,None,None
Leonards Doocastle House,https://www.airbnb.ie/rooms/26714007?guests=1&adults=1&s=67&unique_share_id=a888eea9-8fd9-4a1e-a258-63df0ee127af,353876776403,LodgingBusiness,LocalBusiness,-8.6636567,54.0298529,Ballymote,Sligo,Republic of Ireland,Accommodation,Self Catering Accommodation,Welcome Standard,None,None,None,None,None
The Old Bank,https://www.theoldbank.ie/,35361389969,BedAndBreakfast,LocalBusiness,-8.5475939,52.4762522,Bruff,Limerick,Republic of Ireland,Accommodation,B&B,Follow the Shamrock,Standard,Ireland's Hidden Hearthlands,None,None,None
Clayton Hotel Ballsbridge,http://www.claytonhotelballsbridge.com/,353016681111,Hotel,LocalBusiness,-6.225122,53.325675,Dublin City,Dublin,Republic of Ireland,Accommodation,Hotel,Follow the Shamrock,Standard,None,None,None,None
Lough Mask Holidays - Mullach Cottage,http://www.loughmaskholidays.com,353949544009,LodgingBusiness,LocalBusiness,-9.385321,53.638807,Tourmakeady,Mayo,Republic of Ireland,Accommodation,Self Catering Accommodation,Follow the Shamrock,Standard,None,None,None,None
Allingham Arms Hotel,https://www.allinghamarmshotel.ie/,3530719841075,Hotel,LocalBusiness,-8.28365730307576,54.4767823556235,Bundoran,Donegal,Republic of Ireland,Accommodation,Hotel,Follow the Shamrock,Standard,None,None,None,None
Tubbrid Castle,https://www.tubbridcastle.com/stay,,LodgingBusiness,LocalBusiness,-7.479059,52.7126984,Urlingford,Kilkenny,Republic of Ireland,Accommodation,Self Catering Accommodation,Welcome Standard,None,None,None,None,None
Doonbeg Holiday Cottages (Doonbeg),https://www.trumphotels.com/ireland/accommodations/self-catering-accommodation-ireland,353659055602,LodgingBusiness,LocalBusiness,-9.499873,52.747606,Doonbeg,Clare,Republic of Ireland,Accommodation,Self Catering Accommodation,Follow the Shamrock,Standard,None,None,None,None
Avarest,,35361360278,BedAndBreakfast,LocalBusiness,-8.843797,52.715778,Bunratty,Clare,Republic of Ireland,Accommodation,B&B,Follow the Shamrock,Standard,None,None,None,None
Carna - Love Connemara Cottages,https://www.loveconnemaracottages.com/carna/,3539530620,LodgingBusiness,LocalBusiness,-10.0201246,53.4876789,Clifden,Galway,Republic of Ireland,Accommodation,Self Catering Accommodation,Welcome Standard,None,None,None,None,None
Castle Haven Castletown,,35350546415,LodgingBusiness,LocalBusiness,-7.587994,52.870204,Rathdowney,Laois,Republic of Ireland,Accommodation,Self Catering Accommodation,Welcome Standard,None,None,None,None,None
Camden Street Hotel,http://www.camdenstreethotel.com,353014780808,Hotel,LocalBusiness,-6.265624,53.33594,Dublin City,Dublin,Republic of Ireland,Accommodation,Hotel,Follow the Shamrock,Standard,None,None,None,None
Killarney Haven Holiday Suites,http://www.killarney-selfcatering.com,353646633570,LodgingBusiness,LocalBusiness,-9.510621,52.06082,Killarney,Kerry,Republic of Ireland,Accommodation,Self Catering Accommodation,Follow the Shamrock,Standard,None,None,None,None
River's Edge,https://riversedgeglengarriff.com/,353669761750,BedAndBreakfast,LocalBusiness,-9.7838816,52.1064848,Killorglin,Kerry,Republic of Ireland,Accommodation,B&B,B&B Ireland,None,None,None,None,None
Quinlan & Cooke Boutique Townhouse,https://www.facebook.com/QCsTownhouse/,3530669472244,BedAndBreakfast,LocalBusiness,-10.2270260472387,51.9458703799772,Cahersiveen,Kerry,Republic of Ireland,Accommodation,B&B,Welcome Standard,None,None,None,None,None
Arnold's Hotel,http://www.arnoldshotel.com,3530749136208,Hotel,LocalBusiness,-7.96979657175825,55.1834335928313,Dunfanaghy,Donegal,Republic of Ireland,Accommodation,Hotel,Follow the Shamrock,Standard,None,None,None,None
Danny Minnies,http://www.dannyminnies.ie,3530749548201,BedAndBreakfast,LocalBusiness,-8.31475602474182,55.0213687839684,Annagry,Donegal,Republic of Ireland,Accommodation,B&B,Welcome Standard,None,None,None,None,None
Marlfield House,https://marlfieldhouse.com/accommodation/pond-suites/,353539421124,BedAndBreakfast,LocalBusiness,-6.2752582,52.6686202,Gorey,Wexford,Republic of Ireland,Accommodation,B&B,Welcome Standard,None,None,None,None,None
"Bloomfield House Hotel, Leisure Club & Spa",https://www.bloomfieldhousehotel.ie/,353449340894,Hotel,LocalBusiness,-7.3623293,53.4886674,Mullingar,Westmeath,Republic of Ireland,Accommodation,Hotel,Follow the Shamrock,Standard,Ireland's Hidden Hearthlands,None,None,None
Hampton by Hilton Dublin Four Courts,https://www.hilton.com/en/hotels/dubbihx-hampton-dublin-city-centre/,35316582355,Hotel,LocalBusiness,-6.2726377,53.3469932,Dublin City,Dublin,Republic of Ireland,Accommodation,Hotel,Follow the Shamrock,Standard,None,None,None,None
Kee's Hotel,https://www.keeshotel.ie/,353749131018,Hotel,LocalBusiness,-7.7691767,54.8047107,Ballybofey,Donegal,Republic of Ireland,Accommodation,Hotel,Follow the Shamrock,Standard,None,None,None,None
Armada Lodge Apartment,https://www.facebook.com/Armadalodge-Seashore-Selfcatering-Holiday-Cottage-Apartments-Sligo-Ireland-267218360053066,353879272114,LodgingBusiness,LocalBusiness,-8.5062735,54.4121988,Grange,Sligo,Republic of Ireland,Accommodation,Self Catering Accommodation,Follow the Shamrock,Standard,None,None,None,None
Ard na Greine (Bantry),https://www.bandbireland.com/accommodation/28079/ard-na-greine-b-b,3530879786879,BedAndBreakfast,LocalBusiness,-9.42850720266574,51.7394135243709,Bantry,Cork,Republic of Ireland,Accommodation,B&B,B&B Ireland,None,None,None,None,None
Summerhill House Hotel,http://www.summerhillhousehotel.com,35312867928,Hotel,LocalBusiness,-6.16399447792719,53.1903744568998,Enniskerry,Wicklow,Republic of Ireland,Accommodation,Hotel,Follow the Shamrock,Standard,None,None,None,None
Yellow Submarine Glamping,https://www.facebook.com/GartlandHouse/,353860835748,LodgingBusiness,LocalBusiness,-6.9872699,54.0788909,Ballybay,Monaghan,Republic of Ireland,Accommodation,Self Catering Accommodation,Welcome Standard,Camping,Glamping,None,None,None
Clonganny House,https://clonganny.com/,353539427642,BedAndBreakfast,LocalBusiness,-6.25747769444274,52.5553777395504,Gorey,Wexford,Republic of Ireland,Accommodation,B&B,Welcome Standard,None,None,None,None,None
Hayfield Manor Hotel,https://www.hayfieldmanor.ie/,353214845900,Hotel,LocalBusiness,-8.490156,51.890985,Cork City,Cork,Republic of Ireland,Accommodation,Hotel,Follow the Shamrock,Standard,None,None,None,None
Whispering Pines,http://www.whisperingpines.ie/,353214831843,BedAndBreakfast,LocalBusiness,-8.315979,51.8042449,Crosshaven,Cork,Republic of Ireland,Accommodation,B&B,Welcome Standard,None,None,None,None,None
Burtown House and Gardens,https://burtownhouse.ie/,353598623148,LodgingBusiness,LocalBusiness,-6.8707423,52.9964989,Athy,Kildare,Republic of Ireland,Accommodation,Self Catering Accommodation,Welcome Standard,None,None,None,None,None
Kilkenny Tourist Hostel,http://www.kilkennyhostel.ie,3530567763541,Hostel,LocalBusiness,-7.25471,52.654873,Kilkenny City,Kilkenny,Republic of Ireland,Accommodation,Hostel,Welcome Standard,None,None,None,None,None
The Old Irish Farmhouse,https://www.oldirishfarmhouse.com/,353874212696,LodgingBusiness,LocalBusiness,-8.72507159608358,54.2226382758885,Skreen,Sligo,Republic of Ireland,Accommodation,Self Catering Accommodation,Welcome Standard,None,None,None,None,None
Killarney Lodge,http://www.killarneylodge.ie,3530646636499,LodgingBusiness,LocalBusiness,-9.505884,52.056616,Killarney,Kerry,Republic of Ireland,Accommodation,Guesthouse,Follow the Shamrock,Standard,None,None,None,None
Leonardo Hotel Dublin Parnell Street,https://www.leonardohotels.co.uk/hotels/dublin/parnell-street,353018784900,Hotel,LocalBusiness,-6.262849,53.351409,Dublin City,Dublin,Republic of Ireland,Accommodation,Hotel,Follow the Shamrock,Standard,None,None,None,None
Park South Cottage,https://parksouthaccommodation.ie/accommodation/parksouthaccommodation/,3532225296,LodgingBusiness,LocalBusiness,-8.5231673,52.2282335,Mallow,Cork,Republic of Ireland,Accommodation,Self Catering Accommodation,Follow the Shamrock,Standard,None,None,None,None
Haven Hotel,http://www.thehavenhotel.com,35351383150,Hotel,LocalBusiness,-6.99587397974244,52.1524797633663,Dunmore East,Waterford,Republic of Ireland,Accommodation,Hotel,Follow the Shamrock,Standard,None,None,None,None
Rock Farm Slane,https://www.rockfarmslane.ie,353419884861,Campground,LocalBusiness,-6.5446856,53.7044135,Slane,Meath,Republic of Ireland,Accommodation,Camping,Welcome Standard,None,None,None,None,None
Cliff House Hotel,https://cliffhousehotel.ie/,3532487800,Hotel,LocalBusiness,-7.7151578,51.9487668,Ardmore,Waterford,Republic of Ireland,Accommodation,Hotel,Follow the Shamrock,Standard,None,None,None,None
Davmar House,https://davmar-blarney.com/,353872408902,BedAndBreakfast,LocalBusiness,-8.567789,51.940001,Blarney,Cork,Republic of Ireland,Accommodation,B&B,Welcome Standard,None,None,None,None,None
Leitrim Quay,https://www.leitrim-quay.com/,353719622989,LodgingBusiness,LocalBusiness,-8.063531,53.9901814,Leitrim Village,Leitrim,Republic of Ireland,Accommodation,Self Catering Accommodation,Welcome Standard,Ireland's Hidden Hearthlands,None,None,None,None
Dunowen House,https://www.dunowenhouse.ie,3532388669099,LodgingBusiness,LocalBusiness,-8.90501800363541,51.5558387141296,Clonakilty,Cork,Republic of Ireland,Accommodation,Self Catering Accommodation,Follow the Shamrock,Standard,None,None,None,None
The Kingsley,http://www.thekingsley.ie/,3530214800500,Hotel,LocalBusiness,-8.50837767514645,51.8935994719393,Cork City,Cork,Republic of Ireland,Accommodation,Hotel,Follow the Shamrock,Standard,None,None,None,None
6 New Street B&B,https://strelitziasbnb.com,353838897243,BedAndBreakfast,LocalBusiness,-9.4515168,51.6797155,Bantry,Cork,Republic of Ireland,Accommodation,B&B,Welcome Standard,None,None,None,None,None
Ireland West Farm Stay,https://www.irelandwestfarmstay.com,353860585858,LodgingBusiness,LocalBusiness,-8.6977815,53.9601808,Ballaghaderreen,Mayo,Republic of Ireland,Accommodation,Self Catering Accommodation,Welcome Standard,None,None,None,None,None
Trinity Townhouse Hotel,https://www.trinitytownhousehotel.com/,35316170900,Hotel,LocalBusiness,-6.2564472,53.3419624,Dublin City,Dublin,Republic of Ireland,Accommodation,Hotel,Follow the Shamrock,Standard,None,None,None,None
Fernwood,https://www.fernwood.eco/stay,353876407321,LodgingBusiness,LocalBusiness,-10.0044667,53.4792026,Clifden,Galway,Republic of Ireland,Accommodation,Self Catering Accommodation,Welcome Standard,None,None,None,None,None
Portmarnock Resort & Jameson Golf Links,http://www.portmarnock.com,353018460611,Hotel,LocalBusiness,-6.1259072140341,53.42951496398,Portmarnock,Dublin,Republic of Ireland,Accommodation,Hotel,Follow the Shamrock,Standard,None,None,None,None
The Marcy Hotel,http://www.westcourt.ie,3530419830965,Hotel,LocalBusiness,-6.35371775826638,53.7149804454832,Drogheda,Louth,Republic of Ireland,Accommodation,Hotel,Follow the Shamrock,Standard,None,None,None,None
Woodbine Cottage,,3539829143,BedAndBreakfast,LocalBusiness,-9.52254114777836,53.8042558152468,Westport,Mayo,Republic of Ireland,Accommodation,B&B,Follow the Shamrock,Standard,None,None,None,None
No. 12,https://www.no12bandbdungarvan.com/,353876283211,BedAndBreakfast,LocalBusiness,-7.6244968,52.1008863,Dungarvan,Waterford,Republic of Ireland,Accommodation,B&B,Welcome Standard,None,None,None,None,None
Newpark Hotel,https://www.newparkhotelkilkenny.com,3530567760500,Hotel,LocalBusiness,-7.25055424173354,52.6643530864632,Kilkenny City,Kilkenny,Republic of Ireland,Accommodation,Hotel,Follow the Shamrock,Standard,None,None,None,None
Clifden Town - Love Connemara Cottages,https://www.loveconnemaracottages.com/,35309530620,LodgingBusiness,LocalBusiness,-10.0200146751877,53.4876679509494,Clifden,Galway,Republic of Ireland,Accommodation,Self Catering Accommodation,Welcome Standard,None,None,None,None,None
Recess - Love Connemara Cottages,https://www.loveconnemaracottages.com/recess/,3539530620,LodgingBusiness,LocalBusiness,-10.0201246,53.4876789,Clifden,Galway,Republic of Ireland,Accommodation,Self Catering Accommodation,Welcome Standard,None,None,None,None,None
Cottage Mary Rose,https://cottagemaryrose.com/,353667143941,LodgingBusiness,LocalBusiness,-9.3800716,52.2169407,Castleisland,Kerry,Republic of Ireland,Accommodation,Self Catering Accommodation,Welcome Standard,None,None,None,None,None
Creveen Lodge Caravan and Camping Park,http://www.creveenlodge.com,3530646683131,Campground,LocalBusiness,-9.760142,51.755089,Lauragh,Kerry,Republic of Ireland,Accommodation,Camping,Follow the Shamrock,Standard,None,None,None,None
Tinakilly Country House and Restaurant,http://www.tinakilly.ie,353040469274,Hotel,LocalBusiness,-6.06691249016092,52.9961822790103,Rathnew,Wicklow,Republic of Ireland,Accommodation,Hotel,Follow the Shamrock,Standard,None,None,None,None
Doonagore Farmhouse,http://www.doolin-accommodation.com,3530657074170,BedAndBreakfast,LocalBusiness,-9.388619,52.998352,Doolin,Clare,Republic of Ireland,Accommodation,B&B,Follow the Shamrock,Standard,None,None,None,None
Galley Cove House,http://www.galleycovehouse.com,35302835137,BedAndBreakfast,LocalBusiness,-9.735651,51.464431,Crookhaven,Cork,Republic of Ireland,Accommodation,B&B,Follow the Shamrock,Standard,None,None,None,None
Woodenbridge Lodge,http://www.woodenbridgehotel.com,353040235146,Hotel,LocalBusiness,-6.23495287829587,52.8323229222345,Arklow,Wicklow,Republic of Ireland,Accommodation,Hotel,Follow the Shamrock,Standard,None,None,None,None
Screebe House,http://screebe.com/,353091574110,BedAndBreakfast,LocalBusiness,-9.55702567990113,53.3842377502795,Screeb,Galway,Republic of Ireland,Accommodation,B&B,Follow the Shamrock,Standard,B&Bs,Historic House,None,None
